action,bin_lower,bin_observed_harm,bin_predicted_risk,bin_upper,cell,fold,risk_method,scene_count,scene_weighted_auc,scene_weighted_brier,scene_weighted_logloss,source,tail_coverage,tail_selected_harm
strengthen,,,,,R2_L2,2,weighted_q,30,0.8390900324302442,0.1354973947024633,0.4048836595590313,ensemble,0.004173333333333332,0.1554845580404686
strengthen,0.0,,,0.025,R2_L2,2,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,2,weighted_q,0,,,,ensemble,,
strengthen,0.05,0.1554845580404686,0.07546651893006728,0.1,R2_L2,2,weighted_q,3,,,,ensemble,,
strengthen,0.1,0.3467018469656992,0.16074103266230094,0.2,R2_L2,2,weighted_q,7,,,,ensemble,,
weaken,,,,,R2_L2,2,scene_platt,30,0.9011963832358479,0.07308984969056416,0.23293716948438345,ensemble,0.0,
weaken,0.0,,,0.025,R2_L2,2,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,2,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,2,scene_platt,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L2,2,scene_platt,0,,,,ensemble,,
strengthen,,,,,R2_L2,2,scene_platt,30,0.8390900324302442,0.12843644268911628,0.38349747530637035,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,2,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,2,scene_platt,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,2,scene_platt,0,,,,ensemble,,
strengthen,0.1,0.1554845580404686,0.17487628985252862,0.2,R2_L2,2,scene_platt,3,,,,ensemble,,
weaken,,,,,R2_L2,2,scene_isotonic,30,0.9010646426243146,0.07334535056375766,0.2334436182988737,ensemble,0.0005333333333333331,0.0
weaken,0.0,,,0.025,R2_L2,2,scene_isotonic,0,,,,ensemble,,
weaken,0.025,0.0,0.04317789291882554,0.05,R2_L2,2,scene_isotonic,3,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,2,scene_isotonic,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L2,2,scene_isotonic,0,,,,ensemble,,
strengthen,,,,,R2_L2,2,scene_isotonic,30,0.8381733439473256,0.12977667320502223,0.3848464368073984,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,0.0,0.19999999999999998,0.2,R2_L2,2,scene_isotonic,1,,,,ensemble,,
weaken,,,,,R2_L2,2,parent_upper,30,0.8762330399656868,0.08042051021480484,0.4341385950379784,ensemble,0.0,
weaken,0.0,,,0.025,R2_L2,2,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,2,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,2,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L2,2,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L2,2,parent_upper,30,0.7681299453355195,0.1598485949708467,1.344551151158542,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,2,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,2,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,2,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L2,2,parent_upper,0,,,,ensemble,,
weaken,,,,,R2_L2,3,weighted_q,30,0.857727163354595,0.07349432831729787,0.2571991417417353,ensemble,0.0010666666666666663,0.0
weaken,0.0,,,0.025,R2_L2,3,weighted_q,0,,,,ensemble,,
weaken,0.025,0.0,0.04817527532577514,0.05,R2_L2,3,weighted_q,1,,,,ensemble,,
weaken,0.05,0.0,0.07627012511646307,0.1,R2_L2,3,weighted_q,1,,,,ensemble,,
weaken,0.1,0.0,0.14572163273890815,0.2,R2_L2,3,weighted_q,1,,,,ensemble,,
strengthen,,,,,R2_L2,3,weighted_q,30,0.8059637597171735,0.13664383719940432,0.4255429934918325,ensemble,0.012373333333333332,0.0
strengthen,0.0,0.0,0.008486736245373246,0.025,R2_L2,3,weighted_q,1,,,,ensemble,,
strengthen,0.025,0.0,0.03658692150687179,0.05,R2_L2,3,weighted_q,2,,,,ensemble,,
strengthen,0.05,0.0,0.07597049632493189,0.1,R2_L2,3,weighted_q,4,,,,ensemble,,
strengthen,0.1,0.11320754716981135,0.15674755353269715,0.2,R2_L2,3,weighted_q,8,,,,ensemble,,
weaken,,,,,R2_L2,3,scene_platt,30,0.857727163354595,0.072074168826013,0.2421570755773225,ensemble,0.00021333333333333328,0.0
weaken,0.0,,,0.025,R2_L2,3,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,3,scene_platt,0,,,,ensemble,,
weaken,0.05,0.0,0.08201458743952966,0.1,R2_L2,3,scene_platt,1,,,,ensemble,,
weaken,0.1,0.0,0.13993907232141034,0.2,R2_L2,3,scene_platt,1,,,,ensemble,,
strengthen,,,,,R2_L2,3,scene_platt,30,0.8059637597171735,0.13233493168499888,0.4048442683140039,ensemble,0.007253333333333331,0.0
strengthen,0.0,,,0.025,R2_L2,3,scene_platt,0,,,,ensemble,,
strengthen,0.025,0.0,0.03396886597184164,0.05,R2_L2,3,scene_platt,1,,,,ensemble,,
strengthen,0.05,0.0,0.06399501740049827,0.1,R2_L2,3,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.0,0.15145718669430336,0.2,R2_L2,3,scene_platt,4,,,,ensemble,,
weaken,,,,,R2_L2,3,scene_isotonic,30,0.8570183010393456,0.07188805602190333,0.24435003641416755,ensemble,0.0013866666666666663,0.0
weaken,0.0,0.0,0.0,0.025,R2_L2,3,scene_isotonic,1,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,3,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,3,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.0,0.10586176727909018,0.2,R2_L2,3,scene_isotonic,1,,,,ensemble,,
strengthen,,,,,R2_L2,3,scene_isotonic,30,0.8053539915092546,0.1328286495116508,0.4095893908197847,ensemble,0.0066133333333333304,0.0
strengthen,0.0,0.0,0.0,0.025,R2_L2,3,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,0.0,0.11111111111111109,0.2,R2_L2,3,scene_isotonic,1,,,,ensemble,,
weaken,,,,,R2_L2,3,parent_upper,30,0.7937521279120124,0.0775418694405455,0.6558832936466202,ensemble,0.0,
weaken,0.0,,,0.025,R2_L2,3,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,3,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,3,parent_upper,0,,,,ensemble,,
weaken,0.1,0.0,0.14191398193148463,0.2,R2_L2,3,parent_upper,1,,,,ensemble,,
strengthen,,,,,R2_L2,3,parent_upper,30,0.7529357285283382,0.15586492940482474,1.362024720784641,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,3,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,3,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,3,parent_upper,0,,,,ensemble,,
strengthen,0.1,0.0,0.16302078952953694,0.2,R2_L2,3,parent_upper,2,,,,ensemble,,
weaken,,,,,R2_L2,4,weighted_q,30,0.8679073825786976,0.061576721958730145,0.2127661816287654,ensemble,0.001386666666666666,0.0
weaken,0.0,,,0.025,R2_L2,4,weighted_q,0,,,,ensemble,,
weaken,0.025,0.0,0.04213493306278473,0.05,R2_L2,4,weighted_q,1,,,,ensemble,,
weaken,0.05,0.0,0.0713927892761098,0.1,R2_L2,4,weighted_q,3,,,,ensemble,,
weaken,0.1,0.21818181818181817,0.15190721719779754,0.2,R2_L2,4,weighted_q,4,,,,ensemble,,
strengthen,,,,,R2_L2,4,weighted_q,30,0.8059854972673812,0.13857050788245426,0.4343339571611137,ensemble,0.0062977777777777745,0.9484827099505998
strengthen,0.0,1.0,0.02266115245098869,0.025,R2_L2,4,weighted_q,1,,,,ensemble,,
strengthen,0.025,1.0,0.04066127207544115,0.05,R2_L2,4,weighted_q,1,,,,ensemble,,
strengthen,0.05,0.9079445145018917,0.07894208842670032,0.1,R2_L2,4,weighted_q,2,,,,ensemble,,
strengthen,0.1,0.6510446075663465,0.16073989638252018,0.2,R2_L2,4,weighted_q,7,,,,ensemble,,
weaken,,,,,R2_L2,4,scene_platt,30,0.8679073825786976,0.060833934119395645,0.20531069569279206,ensemble,0.00021333333333333325,0.0
weaken,0.0,,,0.025,R2_L2,4,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,4,scene_platt,0,,,,ensemble,,
weaken,0.05,0.0,0.09037558773223774,0.1,R2_L2,4,scene_platt,1,,,,ensemble,,
weaken,0.1,0.0,0.1392974913348742,0.2,R2_L2,4,scene_platt,3,,,,ensemble,,
strengthen,,,,,R2_L2,4,scene_platt,30,0.8059854972673812,0.13045953344655806,0.397247312248296,ensemble,0.0019199999999999992,1.0
strengthen,0.0,,,0.025,R2_L2,4,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,4,scene_platt,0,,,,ensemble,,
strengthen,0.05,1.0,0.07395125856732576,0.1,R2_L2,4,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.8046647230320699,0.14698769224641153,0.2,R2_L2,4,scene_platt,4,,,,ensemble,,
weaken,,,,,R2_L2,4,scene_isotonic,30,0.8680775229199698,0.060519218174556993,0.20452828224078728,ensemble,0.0007466666666666663,0.0
weaken,0.0,0.0,0.0,0.025,R2_L2,4,scene_isotonic,1,,,,ensemble,,
weaken,0.025,0.0,0.02937576499388005,0.05,R2_L2,4,scene_isotonic,1,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,4,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.15906976744186047,0.15213825000144623,0.2,R2_L2,4,scene_isotonic,7,,,,ensemble,,
strengthen,,,,,R2_L2,4,scene_isotonic,30,0.8056394306606915,0.13220528768821735,0.44388034747767674,ensemble,0.0062977777777777745,0.9484827099505998
strengthen,0.0,1.0,0.0,0.025,R2_L2,4,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,4,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,0.9131985731272296,0.05755395683453241,0.1,R2_L2,4,scene_isotonic,2,,,,ensemble,,
strengthen,0.1,0.6510446075663465,0.10788595289782307,0.2,R2_L2,4,scene_isotonic,7,,,,ensemble,,
weaken,,,,,R2_L2,4,parent_upper,30,0.8002820924172046,0.06347630891564555,0.5100444200330116,ensemble,0.00010666666666666663,0.0
weaken,0.0,,,0.025,R2_L2,4,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,4,parent_upper,0,,,,ensemble,,
weaken,0.05,0.0,0.09349959268420935,0.1,R2_L2,4,parent_upper,1,,,,ensemble,,
weaken,0.1,0.1358490566037736,0.15514221337447,0.2,R2_L2,4,parent_upper,4,,,,ensemble,,
strengthen,,,,,R2_L2,4,parent_upper,30,0.7656412630944762,0.15169540891318434,1.0716388010428077,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,4,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,4,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,4,parent_upper,0,,,,ensemble,,
strengthen,0.1,1.0,0.1609863295622262,0.2,R2_L2,4,parent_upper,1,,,,ensemble,,
