image_name,table_split,blend_alpha,table_A0_PSNR,recompute_A0_PSNR,table_alpha_dPSNR,recompute_alpha_dPSNR,table_vs_recompute_abs_diff
1994_0.55_1.79.png,val_regular,0.375,40.03269577026367,40.03269577026367,1.8451271057128906,1.8451271057128906,0.0
1994_0.55_1.79.png,val_regular,0.5,40.03269577026367,40.03269577026367,2.1931381225585938,2.1931381225585938,0.0
1999_0.93_0.74.png,val_regular,0.375,38.25382614135742,38.25382614135742,1.8101768493652344,1.8101768493652344,0.0
1999_0.93_0.74.png,val_regular,0.5,38.25382614135742,38.25382614135742,2.2779006958007812,2.2779006958007812,0.0
2002_0.86_1.83.png,val_regular,0.375,41.456565856933594,41.456565856933594,1.7528152465820312,1.7528152465820312,0.0
2002_0.86_1.83.png,val_regular,0.5,41.456565856933594,41.456565856933594,1.6329269409179688,1.6329269409179688,0.0
2036_0.8_0.55.png,val_regular,0.375,45.4213752746582,45.4213752746582,1.7466697692871094,1.7466697692871094,0.0
2036_0.8_0.55.png,val_regular,0.5,45.4213752746582,45.4213752746582,1.6569290161132812,1.6569290161132812,0.0
2037_0.65_0.92.png,val_regular,0.375,46.26551055908203,46.26551055908203,1.5762100219726562,1.5762100219726562,0.0
2037_0.65_0.92.png,val_regular,0.5,46.26551055908203,46.26551055908203,1.7847137451171875,1.7847137451171875,0.0
203_0.79_0.99.png,val_regular,0.375,40.77477264404297,40.77477264404297,1.9061050415039062,1.9061050415039062,0.0
203_0.79_0.99.png,val_regular,0.5,40.77477264404297,40.77477264404297,2.346405029296875,2.346405029296875,0.0
2040_0.75_1.75.png,val_regular,0.375,41.328704833984375,41.328704833984375,1.9017715454101562,1.9017715454101562,0.0
2040_0.75_1.75.png,val_regular,0.5,41.328704833984375,41.328704833984375,2.166606903076172,2.166606903076172,0.0
2045_0.94_0.71.png,val_regular,0.375,40.68751525878906,40.68751525878906,1.744293212890625,1.744293212890625,0.0
